transaction_id,customer_id,timestamp,amount,payment_method,refund_requested,refund_amount,refund_delay_hours,customer_segment
TXN_0005566,CUST_08930,2026-05-10 08:44:00,620.84,upi,1,549.87,34.2,suspicious
TXN_0018292,CUST_09118,2026-05-10 08:44:00,298.31,upi,0,0.0,0.0,aggressive_abuser
TXN_0028500,CUST_02641,2026-05-10 09:01:00,2835.55,upi,0,0.0,0.0,normal
TXN_0030659,CUST_01860,2026-05-10 09:09:00,8639.55,upi,0,0.0,0.0,normal
TXN_0004256,CUST_08386,2026-05-10 09:16:00,1357.82,card,0,0.0,0.0,normal
TXN_0008900,CUST_07124,2026-05-10 09:18:00,827.81,card,0,0.0,0.0,occasional_refunder
TXN_0018017,CUST_06406,2026-05-10 09:22:00,2396.14,upi,0,0.0,0.0,occasional_refunder
TXN_0015431,CUST_06320,2026-05-10 09:33:00,13323.38,upi,0,0.0,0.0,normal
TXN_0002279,CUST_00497,2026-05-10 09:38:00,5583.15,upi,0,0.0,0.0,normal
TXN_0003814,CUST_04090,2026-05-10 09:55:00,727.57,card,0,0.0,0.0,normal
TXN_0009127,CUST_07791,2026-05-10 10:02:00,18919.36,upi,0,0.0,0.0,normal
TXN_0047530,CUST_08801,2026-05-10 10:41:00,10726.57,upi,0,0.0,0.0,normal
TXN_0024189,CUST_03371,2026-05-10 10:42:00,664.46,upi,0,0.0,0.0,normal
TXN_0002986,CUST_06342,2026-05-10 10:42:00,3102.61,upi,0,0.0,0.0,normal
TXN_0045048,CUST_06197,2026-05-10 10:45:00,768.49,upi,0,0.0,0.0,normal
TXN_0011609,CUST_00759,2026-05-10 11:06:00,235.4,card,0,0.0,0.0,occasional_refunder
TXN_0004819,CUST_08308,2026-05-10 11:10:00,878.13,upi,0,0.0,0.0,normal
TXN_0046306,CUST_07326,2026-05-10 11:16:00,100.0,card,0,0.0,0.0,normal
TXN_0049662,CUST_02514,2026-05-10 11:19:00,2107.15,card,0,0.0,0.0,normal
TXN_0000120,CUST_06133,2026-05-10 11:21:00,382.6,upi,0,0.0,0.0,normal
TXN_0039248,CUST_04810,2026-05-10 11:22:00,1820.32,card,0,0.0,0.0,occasional_refunder
TXN_0019581,CUST_05970,2026-05-10 11:22:00,2548.91,card,0,0.0,0.0,normal
TXN_0006516,CUST_05920,2026-05-10 11:31:00,1218.33,card,0,0.0,0.0,normal
TXN_0017636,CUST_00912,2026-05-10 11:51:00,1177.04,card,0,0.0,0.0,normal
TXN_0035095,CUST_09278,2026-05-10 12:16:00,508.97,netbanking,0,0.0,0.0,normal
TXN_0034678,CUST_07204,2026-05-10 12:20:00,6245.74,card,0,0.0,0.0,normal
TXN_0005180,CUST_00098,2026-05-10 12:20:00,218.64,card,0,0.0,0.0,normal
TXN_0023783,CUST_05009,2026-05-10 12:23:00,4282.58,upi,0,0.0,0.0,normal
TXN_0008382,CUST_04673,2026-05-10 12:34:00,402.74,upi,0,0.0,0.0,normal
TXN_0032603,CUST_09861,2026-05-10 12:44:00,2272.05,card,0,0.0,0.0,normal
TXN_0016750,CUST_09141,2026-05-10 12:49:00,3186.95,upi,0,0.0,0.0,normal
TXN_0045952,CUST_00566,2026-05-10 12:49:00,3083.29,upi,0,0.0,0.0,normal
TXN_0021580,CUST_00423,2026-05-10 12:49:00,304.14,card,0,0.0,0.0,normal
TXN_0033652,CUST_09883,2026-05-10 12:51:00,345.05,netbanking,1,291.59,14.71,normal
TXN_0015210,CUST_09567,2026-05-10 12:51:00,605.76,card,0,0.0,0.0,normal
TXN_0009224,CUST_04340,2026-05-10 12:51:00,361.69,upi,0,0.0,0.0,normal
TXN_0042031,CUST_00749,2026-05-10 12:52:00,13353.11,upi,0,0.0,0.0,occasional_refunder
TXN_0048939,CUST_01273,2026-05-10 12:54:00,289.59,upi,0,0.0,0.0,normal
TXN_0038243,CUST_08951,2026-05-10 12:55:00,1237.82,upi,0,0.0,0.0,normal
TXN_0013676,CUST_03648,2026-05-10 13:01:00,919.07,card,0,0.0,0.0,normal
TXN_0014176,CUST_09838,2026-05-10 13:19:00,228.63,card,0,0.0,0.0,normal
TXN_0035965,CUST_08805,2026-05-10 13:23:00,1546.76,netbanking,0,0.0,0.0,normal
TXN_0028415,CUST_08010,2026-05-10 13:28:00,1249.31,card,0,0.0,0.0,normal
TXN_0012575,CUST_08303,2026-05-10 13:29:00,440.69,card,0,0.0,0.0,normal
TXN_0007020,CUST_01943,2026-05-10 13:32:00,389.19,card,0,0.0,0.0,normal
TXN_0039275,CUST_04746,2026-05-10 13:36:00,2939.1,upi,0,0.0,0.0,normal
TXN_0030874,CUST_03407,2026-05-10 13:38:00,298.91,card,1,178.97,42.59,occasional_refunder
TXN_0015219,CUST_03254,2026-05-10 13:42:00,156.39,card,0,0.0,0.0,normal
TXN_0030943,CUST_09608,2026-05-10 13:45:00,1094.35,card,0,0.0,0.0,normal
TXN_0005860,CUST_09449,2026-05-10 13:47:00,54261.64,card,0,0.0,0.0,normal
TXN_0014677,CUST_08206,2026-05-10 13:50:00,2495.24,upi,0,0.0,0.0,normal
TXN_0023448,CUST_01142,2026-05-10 13:52:00,1086.16,card,0,0.0,0.0,normal
TXN_0017762,CUST_04185,2026-05-10 13:53:00,390.36,upi,0,0.0,0.0,normal
TXN_0041817,CUST_09159,2026-05-10 13:59:00,304.84,card,0,0.0,0.0,normal
TXN_0031265,CUST_03387,2026-05-10 13:59:00,707.88,upi,0,0.0,0.0,normal
TXN_0039070,CUST_01327,2026-05-10 14:00:00,6775.14,upi,0,0.0,0.0,normal
TXN_0027139,CUST_04354,2026-05-10 14:09:00,136.32,netbanking,1,89.08,11.28,suspicious
TXN_0031600,CUST_00171,2026-05-10 14:11:00,4535.52,upi,0,0.0,0.0,normal
TXN_0009798,CUST_06222,2026-05-10 14:22:00,1373.04,upi,1,1108.64,57.34,normal
TXN_0041595,CUST_09108,2026-05-10 14:27:00,764.06,card,0,0.0,0.0,normal
TXN_0038275,CUST_03104,2026-05-10 14:29:00,676.43,wallet,0,0.0,0.0,normal
TXN_0032585,CUST_03782,2026-05-10 14:35:00,486.6,upi,0,0.0,0.0,normal
TXN_0033971,CUST_05341,2026-05-10 14:40:00,700.03,wallet,0,0.0,0.0,normal
TXN_0040028,CUST_05433,2026-05-10 14:52:00,9936.53,card,0,0.0,0.0,normal
TXN_0017222,CUST_07632,2026-05-10 14:53:00,1699.14,card,0,0.0,0.0,normal
TXN_0049278,CUST_05914,2026-05-10 14:58:00,1126.22,upi,0,0.0,0.0,normal
TXN_0032094,CUST_00745,2026-05-10 15:00:00,3493.16,card,1,2262.14,51.63,normal
TXN_0014741,CUST_09696,2026-05-10 15:00:00,3984.25,upi,0,0.0,0.0,normal
TXN_0032470,CUST_07179,2026-05-10 15:17:00,4353.71,upi,0,0.0,0.0,normal
TXN_0026182,CUST_03665,2026-05-10 15:18:00,1793.3,card,0,0.0,0.0,normal
TXN_0018397,CUST_02276,2026-05-10 15:28:00,340.29,upi,0,0.0,0.0,normal
TXN_0014415,CUST_07018,2026-05-10 15:38:00,10599.0,card,0,0.0,0.0,normal
TXN_0028933,CUST_09527,2026-05-10 15:39:00,5642.5,wallet,0,0.0,0.0,occasional_refunder
TXN_0003583,CUST_03617,2026-05-10 15:39:00,1487.72,upi,0,0.0,0.0,normal
TXN_0048711,CUST_04441,2026-05-10 15:42:00,1807.51,upi,1,1173.29,65.66,occasional_refunder
TXN_0048582,CUST_00919,2026-05-10 15:44:00,2417.52,wallet,0,0.0,0.0,normal
TXN_0035729,CUST_01035,2026-05-10 15:50:00,1979.98,upi,0,0.0,0.0,normal
TXN_0032591,CUST_04568,2026-05-10 16:02:00,1578.72,upi,0,0.0,0.0,normal
TXN_0043192,CUST_04322,2026-05-10 16:05:00,3097.73,card,0,0.0,0.0,suspicious
TXN_0012448,CUST_01184,2026-05-10 16:13:00,870.28,card,0,0.0,0.0,suspicious
TXN_0021597,CUST_04303,2026-05-10 16:18:00,3494.58,wallet,0,0.0,0.0,normal
TXN_0033829,CUST_03775,2026-05-10 16:19:00,2077.89,wallet,0,0.0,0.0,normal
TXN_0013216,CUST_07896,2026-05-10 16:22:00,2491.49,netbanking,0,0.0,0.0,normal
TXN_0044979,CUST_09452,2026-05-10 16:27:00,2115.62,upi,0,0.0,0.0,normal
TXN_0019426,CUST_05618,2026-05-10 16:29:00,2454.15,card,0,0.0,0.0,normal
TXN_0020030,CUST_03151,2026-05-10 16:32:00,953.63,card,0,0.0,0.0,normal
TXN_0013245,CUST_08209,2026-05-10 16:42:00,21321.9,upi,0,0.0,0.0,normal
TXN_0022552,CUST_04433,2026-05-10 17:01:00,5734.18,upi,0,0.0,0.0,normal
TXN_0014956,CUST_09620,2026-05-10 17:04:00,906.95,upi,0,0.0,0.0,normal
TXN_0043217,CUST_08500,2026-05-10 17:06:00,1887.76,upi,0,0.0,0.0,normal
TXN_0045919,CUST_07847,2026-05-10 17:08:00,8800.88,netbanking,1,4433.48,11.97,normal
TXN_0010965,CUST_08336,2026-05-10 17:13:00,865.06,card,0,0.0,0.0,normal
TXN_0045839,CUST_08065,2026-05-10 17:16:00,723.04,netbanking,0,0.0,0.0,suspicious
TXN_0026821,CUST_05836,2026-05-10 17:20:00,578.13,netbanking,0,0.0,0.0,normal
TXN_0012321,CUST_09219,2026-05-10 17:20:00,1593.58,card,0,0.0,0.0,normal
TXN_0024659,CUST_05218,2026-05-10 17:38:00,6538.75,upi,0,0.0,0.0,normal
TXN_0013028,CUST_01729,2026-05-10 17:43:00,1754.06,netbanking,0,0.0,0.0,normal
TXN_0049403,CUST_07684,2026-05-10 17:45:00,994.26,upi,0,0.0,0.0,normal
TXN_0036184,CUST_08468,2026-05-10 17:50:00,1291.4,upi,0,0.0,0.0,normal
TXN_0003153,CUST_01787,2026-05-10 17:54:00,1759.88,card,1,1597.28,124.81,normal
TXN_0039305,CUST_02542,2026-05-10 18:05:00,2015.72,card,0,0.0,0.0,normal
TXN_0016916,CUST_03451,2026-05-10 18:21:00,2538.64,upi,0,0.0,0.0,normal
TXN_0006626,CUST_05616,2026-05-10 18:26:00,200.92,netbanking,0,0.0,0.0,normal
TXN_0000209,CUST_07690,2026-05-10 18:26:00,24906.72,card,0,0.0,0.0,normal
TXN_0048951,CUST_06409,2026-05-10 18:31:00,1882.6,card,0,0.0,0.0,normal
TXN_0020571,CUST_05498,2026-05-10 18:38:00,1439.8,upi,0,0.0,0.0,occasional_refunder
TXN_0024818,CUST_09410,2026-05-10 18:42:00,2892.71,upi,0,0.0,0.0,normal
TXN_0023667,CUST_09911,2026-05-10 18:52:00,308.76,upi,0,0.0,0.0,normal
TXN_0015803,CUST_07663,2026-05-10 18:58:00,639.92,upi,1,328.98,78.81,normal
TXN_0025601,CUST_03348,2026-05-10 18:59:00,8098.67,card,0,0.0,0.0,normal
TXN_0036547,CUST_02149,2026-05-10 18:59:00,1356.65,upi,0,0.0,0.0,normal
TXN_0027215,CUST_03518,2026-05-10 19:00:00,3064.21,upi,0,0.0,0.0,normal
TXN_0007419,CUST_07328,2026-05-10 19:10:00,2166.4,card,0,0.0,0.0,normal
TXN_0037818,CUST_03608,2026-05-10 19:11:00,6675.71,card,0,0.0,0.0,normal
TXN_0006335,CUST_03711,2026-05-10 19:12:00,14635.32,wallet,0,0.0,0.0,normal
TXN_0032119,CUST_04362,2026-05-10 19:12:00,188.79,card,0,0.0,0.0,normal
TXN_0032644,CUST_01240,2026-05-10 19:22:00,5709.23,upi,0,0.0,0.0,normal
TXN_0026766,CUST_05814,2026-05-10 19:28:00,781.61,upi,0,0.0,0.0,normal
TXN_0012413,CUST_00087,2026-05-10 19:33:00,6943.84,upi,0,0.0,0.0,normal
TXN_0026161,CUST_00952,2026-05-10 19:33:00,2441.33,card,0,0.0,0.0,normal
TXN_0012869,CUST_06812,2026-05-10 19:39:00,267.02,upi,0,0.0,0.0,normal
TXN_0040037,CUST_05806,2026-05-10 19:40:00,604.13,card,0,0.0,0.0,normal
TXN_0041791,CUST_08697,2026-05-10 19:45:00,1239.27,upi,0,0.0,0.0,suspicious
TXN_0027816,CUST_03207,2026-05-10 19:46:00,16492.82,netbanking,0,0.0,0.0,occasional_refunder
TXN_0025373,CUST_05987,2026-05-10 19:54:00,1187.72,netbanking,0,0.0,0.0,normal
TXN_0015414,CUST_08408,2026-05-10 19:54:00,5342.66,card,0,0.0,0.0,normal
TXN_0032481,CUST_03838,2026-05-10 20:02:00,10312.93,card,0,0.0,0.0,normal
TXN_0048781,CUST_06636,2026-05-10 20:08:00,754.95,card,0,0.0,0.0,normal
TXN_0002402,CUST_08148,2026-05-10 20:11:00,874.51,wallet,1,601.63,76.94,occasional_refunder
TXN_0036718,CUST_08570,2026-05-10 20:17:00,779.09,card,0,0.0,0.0,normal
TXN_0026464,CUST_06934,2026-05-10 20:21:00,1115.64,card,0,0.0,0.0,normal
TXN_0024191,CUST_06764,2026-05-10 20:32:00,3210.45,upi,0,0.0,0.0,normal
TXN_0027689,CUST_05623,2026-05-10 20:35:00,579.84,netbanking,0,0.0,0.0,normal
TXN_0018921,CUST_09196,2026-05-10 20:41:00,7103.68,card,0,0.0,0.0,normal
TXN_0014665,CUST_07148,2026-05-10 20:41:00,13928.31,wallet,0,0.0,0.0,normal
TXN_0039442,CUST_00350,2026-05-10 20:42:00,880.53,netbanking,0,0.0,0.0,normal
TXN_0029308,CUST_06334,2026-05-10 20:44:00,2210.9,card,0,0.0,0.0,normal
TXN_0018418,CUST_07078,2026-05-10 20:45:00,1166.38,upi,0,0.0,0.0,normal
TXN_0003224,CUST_06851,2026-05-10 20:48:00,745.0,upi,0,0.0,0.0,normal
TXN_0048881,CUST_08893,2026-05-10 20:51:00,1036.12,netbanking,0,0.0,0.0,suspicious
TXN_0049351,CUST_04950,2026-05-10 20:52:00,6450.57,upi,0,0.0,0.0,normal
TXN_0029989,CUST_05745,2026-05-10 21:17:00,1158.93,card,0,0.0,0.0,normal
TXN_0038783,CUST_03168,2026-05-10 21:25:00,1791.59,netbanking,0,0.0,0.0,normal
TXN_0036414,CUST_04925,2026-05-10 21:26:00,1188.98,card,0,0.0,0.0,normal
TXN_0026306,CUST_05885,2026-05-10 21:28:00,1454.78,card,0,0.0,0.0,normal
TXN_0002104,CUST_02462,2026-05-10 21:31:00,1827.16,upi,1,1613.84,14.26,occasional_refunder
TXN_0045730,CUST_00279,2026-05-10 21:34:00,660.02,card,0,0.0,0.0,normal
TXN_0003780,CUST_05434,2026-05-10 21:41:00,17533.86,upi,0,0.0,0.0,normal
TXN_0047039,CUST_03922,2026-05-10 21:43:00,234.36,upi,0,0.0,0.0,normal
TXN_0030335,CUST_00095,2026-05-10 21:44:00,569.07,netbanking,0,0.0,0.0,normal
TXN_0034477,CUST_09386,2026-05-10 21:56:00,18787.27,card,0,0.0,0.0,occasional_refunder
TXN_0028313,CUST_04782,2026-05-10 22:02:00,2104.03,card,0,0.0,0.0,normal
TXN_0010619,CUST_03424,2026-05-10 22:16:00,763.42,upi,0,0.0,0.0,normal
TXN_0034161,CUST_05000,2026-05-10 22:16:00,803.71,netbanking,0,0.0,0.0,normal
TXN_0036527,CUST_07929,2026-05-10 22:38:00,651.75,upi,0,0.0,0.0,normal
TXN_0036517,CUST_06127,2026-05-10 22:50:00,406.89,card,0,0.0,0.0,normal
TXN_0000201,CUST_04126,2026-05-10 23:09:00,3070.64,upi,0,0.0,0.0,normal
TXN_0034179,CUST_07384,2026-05-10 23:18:00,2775.49,wallet,0,0.0,0.0,normal
TXN_0020378,CUST_00498,2026-05-10 23:20:00,2472.68,wallet,0,0.0,0.0,normal
TXN_0047243,CUST_07063,2026-05-10 23:25:00,313.32,wallet,0,0.0,0.0,normal
TXN_0041368,CUST_09441,2026-05-10 23:27:00,549.5,card,0,0.0,0.0,normal
TXN_0035791,CUST_08650,2026-05-10 23:35:00,381.87,wallet,0,0.0,0.0,normal
TXN_0002175,CUST_05853,2026-05-10 23:36:00,3259.43,card,0,0.0,0.0,normal
TXN_0002525,CUST_06253,2026-05-10 23:44:00,414.33,card,0,0.0,0.0,normal
TXN_0008960,CUST_07541,2026-05-10 23:50:00,38192.68,netbanking,0,0.0,0.0,normal
TXN_0009629,CUST_08396,2026-05-10 23:54:00,2185.99,card,0,0.0,0.0,normal
TXN_0046416,CUST_00511,2026-05-10 23:54:00,43005.81,card,0,0.0,0.0,normal
TXN_0007988,CUST_01737,2026-05-10 23:54:00,6313.23,upi,0,0.0,0.0,normal
TXN_0021048,CUST_00363,2026-05-10 23:54:00,53377.34,netbanking,0,0.0,0.0,normal
TXN_0015887,CUST_07642,2026-05-10 23:55:00,8371.47,card,0,0.0,0.0,normal
TXN_0016042,CUST_08560,2026-05-10 23:58:00,441.84,upi,0,0.0,0.0,normal
TXN_0018338,CUST_05673,2026-05-11 00:00:00,9654.4,upi,0,0.0,0.0,normal
TXN_0031982,CUST_08636,2026-05-11 00:02:00,2857.55,upi,0,0.0,0.0,normal
TXN_0001688,CUST_03714,2026-05-11 00:06:00,877.52,netbanking,0,0.0,0.0,normal
TXN_0036658,CUST_01020,2026-05-11 00:07:00,2902.18,upi,0,0.0,0.0,normal
TXN_0015084,CUST_06794,2026-05-11 00:09:00,2546.3,upi,0,0.0,0.0,normal
TXN_0028497,CUST_06735,2026-05-11 00:18:00,11790.99,upi,0,0.0,0.0,normal
TXN_0000070,CUST_04659,2026-05-11 00:20:00,6547.27,netbanking,0,0.0,0.0,normal
TXN_0014861,CUST_05955,2026-05-11 00:25:00,2906.07,netbanking,0,0.0,0.0,normal
TXN_0003777,CUST_01244,2026-05-11 00:34:00,100.0,card,1,56.91,138.47,normal
TXN_0000533,CUST_04253,2026-05-11 00:38:00,3694.23,upi,1,3024.13,90.39,normal
TXN_0017512,CUST_03346,2026-05-11 00:54:00,3512.32,upi,0,0.0,0.0,normal
TXN_0025026,CUST_03321,2026-05-11 00:56:00,1225.54,netbanking,0,0.0,0.0,normal
TXN_0028648,CUST_05818,2026-05-11 00:57:00,32958.86,upi,0,0.0,0.0,normal
TXN_0027201,CUST_00424,2026-05-11 01:02:00,16952.57,card,0,0.0,0.0,normal
TXN_0039798,CUST_04300,2026-05-11 01:05:00,2780.69,upi,0,0.0,0.0,normal
TXN_0030923,CUST_02056,2026-05-11 01:11:00,2721.56,card,0,0.0,0.0,normal
TXN_0019697,CUST_02267,2026-05-11 01:16:00,1062.96,card,0,0.0,0.0,normal
TXN_0037080,CUST_04831,2026-05-11 01:18:00,507.32,upi,0,0.0,0.0,normal
TXN_0035603,CUST_03777,2026-05-11 01:19:00,890.86,upi,0,0.0,0.0,normal
TXN_0015697,CUST_00918,2026-05-11 01:25:00,2988.71,card,1,2984.57,45.54,suspicious
TXN_0008662,CUST_09547,2026-05-11 01:30:00,1281.94,upi,0,0.0,0.0,normal
TXN_0025546,CUST_09093,2026-05-11 01:31:00,446.32,upi,0,0.0,0.0,normal
TXN_0010891,CUST_07183,2026-05-11 01:41:00,2382.02,upi,1,1362.86,71.75,normal
TXN_0005806,CUST_00971,2026-05-11 01:43:00,1731.17,upi,0,0.0,0.0,normal
TXN_0020428,CUST_03854,2026-05-11 01:45:00,3516.75,upi,0,0.0,0.0,suspicious
TXN_0028179,CUST_05676,2026-05-11 01:49:00,1257.55,netbanking,0,0.0,0.0,normal
TXN_0030976,CUST_01368,2026-05-11 01:50:00,2628.95,wallet,0,0.0,0.0,occasional_refunder
TXN_0012963,CUST_02768,2026-05-11 01:51:00,443.9,upi,0,0.0,0.0,normal
TXN_0017700,CUST_08126,2026-05-11 02:11:00,5065.17,upi,0,0.0,0.0,normal
TXN_0035380,CUST_00346,2026-05-11 02:20:00,563.52,upi,0,0.0,0.0,normal
TXN_0004498,CUST_06122,2026-05-11 02:24:00,495.09,card,0,0.0,0.0,normal
TXN_0024332,CUST_02007,2026-05-11 02:25:00,2521.28,card,0,0.0,0.0,normal
TXN_0007244,CUST_01839,2026-05-11 02:35:00,1204.96,upi,0,0.0,0.0,occasional_refunder
TXN_0016224,CUST_08215,2026-05-11 02:41:00,22188.42,card,0,0.0,0.0,normal
TXN_0042095,CUST_00836,2026-05-11 02:41:00,839.59,netbanking,0,0.0,0.0,normal
TXN_0015018,CUST_06461,2026-05-11 02:53:00,1081.98,card,0,0.0,0.0,normal
TXN_0013845,CUST_02299,2026-05-11 02:58:00,6358.66,netbanking,0,0.0,0.0,normal
TXN_0045367,CUST_05932,2026-05-11 02:58:00,702.99,netbanking,0,0.0,0.0,normal
TXN_0024024,CUST_09906,2026-05-11 03:01:00,7828.2,netbanking,0,0.0,0.0,normal
TXN_0038891,CUST_05978,2026-05-11 03:02:00,1383.24,upi,0,0.0,0.0,normal
TXN_0013762,CUST_03181,2026-05-11 03:11:00,2109.52,upi,0,0.0,0.0,normal
TXN_0026495,CUST_02057,2026-05-11 03:20:00,1648.65,upi,0,0.0,0.0,normal
TXN_0013831,CUST_05050,2026-05-11 03:27:00,877.7,wallet,0,0.0,0.0,normal
TXN_0029333,CUST_07616,2026-05-11 03:34:00,2623.85,upi,0,0.0,0.0,normal
TXN_0007811,CUST_01798,2026-05-11 03:44:00,388.52,upi,0,0.0,0.0,normal
TXN_0000517,CUST_03812,2026-05-11 03:53:00,333.77,upi,0,0.0,0.0,normal
TXN_0042590,CUST_02927,2026-05-11 04:01:00,2221.99,card,0,0.0,0.0,normal
TXN_0031663,CUST_02191,2026-05-11 04:04:00,2400.99,upi,0,0.0,0.0,normal
TXN_0028979,CUST_03230,2026-05-11 04:04:00,508.82,card,0,0.0,0.0,normal
TXN_0024060,CUST_04547,2026-05-11 04:04:00,1577.62,upi,0,0.0,0.0,normal
TXN_0019267,CUST_07393,2026-05-11 04:09:00,1795.18,upi,0,0.0,0.0,normal
TXN_0011836,CUST_04435,2026-05-11 04:10:00,1510.12,card,0,0.0,0.0,normal
TXN_0017402,CUST_07074,2026-05-11 04:10:00,4686.52,netbanking,0,0.0,0.0,normal
TXN_0002012,CUST_04713,2026-05-11 04:16:00,10147.75,netbanking,0,0.0,0.0,normal
TXN_0006314,CUST_06358,2026-05-11 04:18:00,3513.79,upi,0,0.0,0.0,normal
TXN_0027180,CUST_04161,2026-05-11 04:19:00,1143.21,upi,0,0.0,0.0,normal
TXN_0028084,CUST_06818,2026-05-11 04:22:00,3360.09,card,0,0.0,0.0,suspicious
TXN_0042194,CUST_06489,2026-05-11 04:27:00,891.15,upi,0,0.0,0.0,normal
TXN_0007139,CUST_00502,2026-05-11 04:27:00,824.34,upi,0,0.0,0.0,normal
TXN_0049072,CUST_03446,2026-05-11 04:35:00,43744.09,wallet,0,0.0,0.0,normal
TXN_0009074,CUST_02955,2026-05-11 04:47:00,905.77,upi,0,0.0,0.0,occasional_refunder
TXN_0004718,CUST_07354,2026-05-11 04:53:00,3672.83,upi,0,0.0,0.0,normal
TXN_0026228,CUST_02510,2026-05-11 04:58:00,375.85,card,0,0.0,0.0,occasional_refunder
TXN_0017937,CUST_03336,2026-05-11 05:15:00,6553.66,card,0,0.0,0.0,normal
TXN_0039097,CUST_04899,2026-05-11 05:21:00,249.78,upi,0,0.0,0.0,normal
TXN_0037733,CUST_05657,2026-05-11 05:24:00,5475.02,card,0,0.0,0.0,normal
TXN_0014514,CUST_08998,2026-05-11 05:32:00,580.57,upi,0,0.0,0.0,suspicious
TXN_0004667,CUST_01680,2026-05-11 05:37:00,1614.35,upi,0,0.0,0.0,normal
TXN_0044832,CUST_06252,2026-05-11 05:38:00,1117.95,upi,1,635.07,151.1,normal
TXN_0015436,CUST_07422,2026-05-11 05:44:00,14176.27,netbanking,0,0.0,0.0,normal
TXN_0011629,CUST_09970,2026-05-11 05:51:00,831.74,upi,0,0.0,0.0,normal
TXN_0027449,CUST_00742,2026-05-11 05:54:00,79929.17,card,0,0.0,0.0,normal
TXN_0024198,CUST_06064,2026-05-11 05:58:00,3737.62,upi,0,0.0,0.0,normal
TXN_0042979,CUST_07060,2026-05-11 05:59:00,20870.5,card,0,0.0,0.0,occasional_refunder
TXN_0002224,CUST_08003,2026-05-11 06:00:00,4110.65,card,0,0.0,0.0,normal
TXN_0009140,CUST_04705,2026-05-11 06:04:00,6706.06,card,0,0.0,0.0,normal
TXN_0027358,CUST_00589,2026-05-11 06:04:00,3373.76,upi,0,0.0,0.0,normal
TXN_0043601,CUST_04600,2026-05-11 06:07:00,672.97,upi,0,0.0,0.0,normal
TXN_0008818,CUST_06490,2026-05-11 06:11:00,427.92,card,0,0.0,0.0,normal
TXN_0009982,CUST_04008,2026-05-11 06:23:00,1658.79,upi,0,0.0,0.0,normal
TXN_0045284,CUST_00339,2026-05-11 06:24:00,9480.2,upi,0,0.0,0.0,normal
TXN_0014359,CUST_02314,2026-05-11 06:34:00,3767.45,card,0,0.0,0.0,normal
TXN_0026808,CUST_00903,2026-05-11 06:51:00,2316.55,upi,0,0.0,0.0,normal
TXN_0042939,CUST_06972,2026-05-11 07:11:00,704.47,card,0,0.0,0.0,normal
TXN_0019355,CUST_09035,2026-05-11 07:15:00,7076.84,upi,0,0.0,0.0,normal
TXN_0019449,CUST_02795,2026-05-11 07:18:00,349.77,wallet,0,0.0,0.0,normal
TXN_0021795,CUST_05949,2026-05-11 07:21:00,2554.12,upi,0,0.0,0.0,normal
TXN_0039486,CUST_05521,2026-05-11 07:31:00,546.54,upi,1,465.04,24.55,normal
TXN_0030168,CUST_06056,2026-05-11 07:33:00,5775.21,upi,0,0.0,0.0,normal
TXN_0008002,CUST_02578,2026-05-11 07:33:00,1440.59,upi,0,0.0,0.0,normal
TXN_0013620,CUST_09580,2026-05-11 07:37:00,49904.69,card,0,0.0,0.0,normal
TXN_0045686,CUST_00450,2026-05-11 07:39:00,412.94,card,1,261.14,81.62,normal
TXN_0013623,CUST_04983,2026-05-11 07:40:00,7718.44,card,0,0.0,0.0,normal
TXN_0030540,CUST_08080,2026-05-11 07:43:00,1382.51,upi,0,0.0,0.0,normal
TXN_0028864,CUST_01199,2026-05-11 07:50:00,4537.07,upi,0,0.0,0.0,normal
TXN_0005878,CUST_01082,2026-05-11 07:51:00,3440.9,upi,0,0.0,0.0,normal
TXN_0020688,CUST_04873,2026-05-11 07:53:00,1355.19,card,0,0.0,0.0,normal
TXN_0016524,CUST_08385,2026-05-11 07:55:00,399.45,card,0,0.0,0.0,normal
TXN_0007371,CUST_07523,2026-05-11 08:00:00,3341.05,netbanking,0,0.0,0.0,normal
TXN_0018282,CUST_07659,2026-05-11 08:18:00,2844.94,upi,0,0.0,0.0,normal
TXN_0018659,CUST_09749,2026-05-11 08:26:00,3278.94,upi,0,0.0,0.0,normal
TXN_0020330,CUST_03399,2026-05-11 08:32:00,390.24,upi,0,0.0,0.0,normal
TXN_0003728,CUST_06459,2026-05-11 08:33:00,610.57,netbanking,0,0.0,0.0,normal
TXN_0031020,CUST_09178,2026-05-11 08:37:00,8650.5,upi,0,0.0,0.0,normal
TXN_0036310,CUST_05212,2026-05-11 08:39:00,1867.76,card,1,1746.96,82.24,normal
TXN_0037421,CUST_08004,2026-05-11 08:45:00,1722.97,upi,0,0.0,0.0,occasional_refunder
TXN_0049014,CUST_01687,2026-05-11 08:46:00,3081.15,card,0,0.0,0.0,occasional_refunder
TXN_0011768,CUST_05973,2026-05-11 08:51:00,9158.6,card,0,0.0,0.0,normal
TXN_0018778,CUST_09147,2026-05-11 08:52:00,456.12,upi,0,0.0,0.0,normal
TXN_0039951,CUST_09516,2026-05-11 09:22:00,3277.54,upi,0,0.0,0.0,normal
TXN_0047247,CUST_01412,2026-05-11 09:27:00,3589.25,netbanking,0,0.0,0.0,normal
TXN_0045562,CUST_01427,2026-05-11 09:35:00,11040.16,upi,0,0.0,0.0,normal
TXN_0048758,CUST_03391,2026-05-11 09:36:00,8382.48,upi,0,0.0,0.0,normal
